id_annotation,image_id,category_id,bbox,area,segmentation,iscrowd,id_image,license,file_name,height,width,date_captured,id,name,supercategory,bbox_width,bbox_height,bbox_aspect_ratio,resolution
39,14,2,"[211, 435, 10.625, 13.333]",141.667,"[[215.625, 448.333, 221.25, 447.5, 221.875, 436.667, 213.125, 435, 211.25, 437.5, 215.625, 448.333]]",0,14,1,maruti-suzuki-maruti-suzuki-celerio-2018-1727793409_05_jpeg.rf.1e703fe9bcb7799eac5c32ef2013c076.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,10.625,13.333,0.7968949223730594,409600
40,14,1,"[174, 388, 16.25, 10.833]",176.042,"[[173.75, 395.833, 180, 399.167, 190, 394.167, 185.625, 388.333, 178.125, 388.333, 173.75, 395.833]]",0,14,1,maruti-suzuki-maruti-suzuki-celerio-2018-1727793409_05_jpeg.rf.1e703fe9bcb7799eac5c32ef2013c076.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,16.25,10.833,1.5000461552663158,409600
41,14,2,"[280, 450, 8.75, 6.667]",58.333,"[[280.625, 456.667, 286.25, 455.833, 288.75, 452.5, 286.875, 450, 280, 450.833, 280.625, 456.667]]",0,14,1,maruti-suzuki-maruti-suzuki-celerio-2018-1727793409_05_jpeg.rf.1e703fe9bcb7799eac5c32ef2013c076.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,8.75,6.667,1.312434378281086,409600
42,15,2,"[415, 534, 11.667, 5]",58.333,"[[426.667, 538.125, 424.167, 533.75, 415, 535.625, 415.833, 538.75, 426.667, 538.125]]",0,15,1,maruti-suzuki-maruti-suzuki-alto-2020-1727433945_02_jpeg.rf.1cfd778aec2cecbb16d7a7a4de31df4b.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,11.667,5.0,2.3334,409600
43,15,2,"[527, 533, 10, 4.375]",43.75,"[[536.667, 536.875, 535.833, 532.5, 529.167, 533.75, 526.667, 536.875, 536.667, 536.875]]",0,15,1,maruti-suzuki-maruti-suzuki-alto-2020-1727433945_02_jpeg.rf.1cfd778aec2cecbb16d7a7a4de31df4b.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,10.0,4.375,2.2857142857142856,409600
44,15,2,"[595, 484, 3.333, 5.625]",18.75,"[[597.5, 483.75, 595, 489.375, 598.333, 489.375, 597.5, 483.75]]",0,15,1,maruti-suzuki-maruti-suzuki-alto-2020-1727433945_02_jpeg.rf.1cfd778aec2cecbb16d7a7a4de31df4b.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,3.333,5.625,0.5925333333333334,409600
45,15,2,"[108, 481, 6.667, 3.75]",25.0,"[[115, 484.375, 114.167, 481.25, 108.333, 481.875, 109.167, 485, 115, 484.375]]",0,15,1,maruti-suzuki-maruti-suzuki-alto-2020-1727433945_02_jpeg.rf.1cfd778aec2cecbb16d7a7a4de31df4b.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.667,3.75,1.7778666666666667,409600
46,16,2,"[431, 450, 6.25, 33.333]",208.333,"[[434.375, 483.333, 437.5, 473.611, 436.875, 450, 431.25, 451.389, 432.5, 481.944, 434.375, 483.333]]",0,16,1,maruti-suzuki-maruti-suzuki-s-cross-2018-1727730135_10_jpeg.rf.1ff747ae4304bfce942f8a8f9c857b44.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.25,33.333,0.1875018750187502,409600
47,16,2,"[449, 428, 5, 15.278]",76.389,"[[453.75, 440.278, 450.625, 427.778, 448.75, 443.056, 453.75, 440.278]]",0,16,1,maruti-suzuki-maruti-suzuki-s-cross-2018-1727730135_10_jpeg.rf.1ff747ae4304bfce942f8a8f9c857b44.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,15.278,0.32726796701138894,409600
48,17,2,"[170, 472, 76.8, 45.464]",3491.672,"[[225.745, 517.596, 246.691, 493.115, 246.691, 472.131, 176.873, 472.131, 169.891, 507.104, 176.873, 514.098, 225.745, 517.596]]",0,17,1,0895_JPEG_jpg.rf.1da83b2959e295feb929ea5d23d93f7f.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,76.8,45.464,1.689248636283653,409600
49,17,5,"[554, 0, 48.873, 171.366]",8375.13,"[[581.818, 0, 558.545, 48.962, 567.855, 76.94, 553.891, 118.907, 553.891, 171.366, 602.764, 164.372, 588.8, 62.951, 593.455, 0, 581.818, 0]]",0,17,1,0895_JPEG_jpg.rf.1da83b2959e295feb929ea5d23d93f7f.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,48.873,171.366,0.28519659675781656,409600
50,18,2,"[329, 389, 27.733, 38.095]",1056.508,"[[328.533, 388.571, 341.333, 426.667, 356.267, 422.857, 354.133, 400, 328.533, 388.571]]",0,18,1,0331_JPEG_jpg.rf.1fc6d7cf32dae52d6c8a2ea7e2d0b5d8.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,27.733,38.095,0.7279957999737499,409600
51,19,4,"[152, 210, 256.5, 113.875]",29208.938,"[[159.25, 255, 153.25, 268.813, 152.063, 277.188, 152.063, 290.375, 154.438, 297.563, 155.625, 298.188, 159.25, 305.375, 159.25, 307.188, 160.438, 307.75, 164.063, 319.125, 166.438, 322.125, 170.625, 323.938, 176.625, 323.938, 195.813, 316.125, 210.188, 313.188, 220.375, 309.563, 225.188, 309.563, 228.188, 308.375, 264.125, 308.938, 277.875, 301.75, 291.063, 292.188, 295.25, 288, 310.875, 279, 318.625, 273, 335.438, 265.188, 369, 256.813, 401.375, 256.813, 402.563, 255.625, 407.313, 254.438, 408.563, 252.063, 407.938, 236.438, 404.938, 217.25, 328.813, 216.688, 314.438, 213.688, 307.875, 213.688, 295.875, 211.313, 257.5, 211.313, 251.563, 210.063, 212, 210.063, 203, 211.875, 191, 212.5, 188, 210.063, 185.625, 217.875, 159.25, 255]]",0,19,1,56_jpg.rf.1eeaa3661aff3f77ef0915f8c4f8453b.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,256.5,113.875,2.252469813391877,409600
52,20,2,"[245, 178, 25, 38.889]",972.222,"[[270, 183.333, 265.625, 177.778, 246.25, 210, 245, 216.667, 247.5, 216.667, 264.375, 215.556, 270, 183.333]]",0,20,1,8919109-hyundai-hyundai_elite_i20_2018-2020_asta_cvt-2018-minor_scratch-dents_jpeg.rf.1d385d6f8a8d27415e91b46fc01148c7.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,25.0,38.889,0.6428553061276967,409600
53,20,2,"[181, 293, 77.5, 42.222]",3272.222,"[[213.125, 324.444, 236.875, 331.111, 238.125, 328.889, 241.875, 333.333, 253.125, 333.333, 257.5, 327.778, 258.75, 312.222, 244.375, 308.889, 239.375, 300, 209.375, 300, 208.125, 293.333, 204.375, 293.333, 194.375, 302.222, 181.25, 327.778, 183.125, 335.556, 195, 334.444, 204.375, 326.667, 213.125, 324.444]]",0,20,1,8919109-hyundai-hyundai_elite_i20_2018-2020_asta_cvt-2018-minor_scratch-dents_jpeg.rf.1d385d6f8a8d27415e91b46fc01148c7.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,77.5,42.222,1.8355359765051396,409600
54,20,2,"[281, 249, 14.375, 11.111]",159.722,"[[286.875, 248.889, 281.25, 254.444, 281.875, 260, 295, 258.889, 295.625, 253.333, 286.875, 248.889]]",0,20,1,8919109-hyundai-hyundai_elite_i20_2018-2020_asta_cvt-2018-minor_scratch-dents_jpeg.rf.1d385d6f8a8d27415e91b46fc01148c7.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,14.375,11.111,1.2937629376293762,409600
55,20,2,"[186, 362, 37.5, 35.556]",1333.333,"[[223.75, 383.333, 220.625, 371.111, 209.375, 362.222, 204.375, 366.667, 186.25, 367.778, 186.875, 373.333, 192.5, 376.667, 193.75, 390, 196.875, 395.556, 200.625, 393.333, 205.625, 397.778, 212.5, 396.667, 216.875, 395.556, 223.75, 383.333]]",0,20,1,8919109-hyundai-hyundai_elite_i20_2018-2020_asta_cvt-2018-minor_scratch-dents_jpeg.rf.1d385d6f8a8d27415e91b46fc01148c7.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,37.5,35.556,1.054674316571043,409600
56,21,2,"[355, 345, 35, 10]",350.0,"[[379.375, 355, 390, 349.167, 379.375, 350, 364.375, 345, 355, 345.833, 373.75, 354.167, 379.375, 355]]",0,21,1,9787191-hyundai-hyundai_grand_i10_nios_magna_corp_edition-2020-minor_scratch-dents_jpeg.rf.1d10d9bf90ed4a84658cf656e933beb8.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,35.0,10.0,3.5,409600
57,21,2,"[335, 339, 21.25, 6.667]",141.667,"[[356.25, 345.833, 343.125, 340, 335, 339.167, 335.625, 341.667, 347.5, 345.833, 356.25, 345.833]]",0,21,1,9787191-hyundai-hyundai_grand_i10_nios_magna_corp_edition-2020-minor_scratch-dents_jpeg.rf.1d10d9bf90ed4a84658cf656e933beb8.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,21.25,6.667,3.187340632968352,409600
58,22,1,"[131, 435, 12.5, 20.2]",252.495,"[[135.625, 434.886, 131.25, 440.827, 138.125, 453.897, 143.75, 455.086, 141.875, 434.886, 135.625, 434.886]]",0,22,1,maruti-suzuki-maruti-suzuki-baleno-rs-2019-1725484585_02_jpeg.rf.1fe97fecd52a2da56057b956e87fed15.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,12.5,20.2,0.6188118811881188,409600
59,22,2,"[124, 409, 13.75, 11.882]",163.379,"[[123.75, 412.31, 126.875, 420.627, 137.5, 419.439, 135.625, 408.745, 123.75, 412.31]]",0,22,1,maruti-suzuki-maruti-suzuki-baleno-rs-2019-1725484585_02_jpeg.rf.1fe97fecd52a2da56057b956e87fed15.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,13.75,11.882,1.1572125904729844,409600
60,22,5,"[309, 553, 56.25, 32.082]",1804.598,"[[358.75, 559.648, 365, 552.519, 348.125, 553.707, 313.125, 565.589, 308.75, 571.53, 315, 578.66, 310.625, 579.848, 310.625, 584.601, 320, 583.413, 358.125, 567.966, 358.75, 559.648]]",0,22,1,maruti-suzuki-maruti-suzuki-baleno-rs-2019-1725484585_02_jpeg.rf.1fe97fecd52a2da56057b956e87fed15.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,56.25,32.082,1.753319618477651,409600
61,23,2,"[432, 451, 5.625, 7.778]",43.75,"[[436.875, 457.778, 437.5, 454.444, 431.875, 451.111, 432.5, 458.889, 436.875, 457.778]]",0,23,1,ixq-2B8YX4QvOx58KX6wkmFw_jpeg.rf.1ef3da7c7ae8cf9be566b3e09b042e93.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.625,7.778,0.7231936230393418,409600
62,23,2,"[439, 456, 8.75, 8.889]",77.778,"[[446.875, 464.444, 447.5, 458.889, 445.625, 455.556, 440.625, 455.556, 438.75, 463.333, 446.875, 464.444]]",0,23,1,ixq-2B8YX4QvOx58KX6wkmFw_jpeg.rf.1ef3da7c7ae8cf9be566b3e09b042e93.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,8.75,8.889,0.9843626954663067,409600
63,23,5,"[228, 460, 68.75, 23.333]",1604.167,"[[293.125, 482.222, 296.25, 472.222, 294.375, 460, 235.625, 460, 227.5, 465.556, 230, 483.333, 293.125, 482.222]]",0,23,1,ixq-2B8YX4QvOx58KX6wkmFw_jpeg.rf.1ef3da7c7ae8cf9be566b3e09b042e93.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,68.75,23.333,2.9464706638666267,409600
64,23,2,"[153, 364, 5, 10]",50.0,"[[156.25, 374.444, 157.5, 367.778, 155.625, 364.444, 152.5, 370, 153.75, 374.444, 156.25, 374.444]]",0,23,1,ixq-2B8YX4QvOx58KX6wkmFw_jpeg.rf.1ef3da7c7ae8cf9be566b3e09b042e93.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,10.0,0.5,409600
65,23,2,"[207, 444, 6.875, 36.667]",252.083,"[[212.5, 481.111, 213.75, 474.444, 213.75, 458.889, 212.5, 450, 206.875, 444.444, 207.5, 474.444, 210, 481.111, 212.5, 481.111]]",0,23,1,ixq-2B8YX4QvOx58KX6wkmFw_jpeg.rf.1ef3da7c7ae8cf9be566b3e09b042e93.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.875,36.667,0.18749829547004118,409600
66,24,2,"[176, 461, 18.75, 26.667]",500.0,"[[195, 487.778, 181.875, 462.222, 176.25, 461.111, 190.625, 486.667, 195, 487.778]]",0,24,1,8340581-nissan-nissan_sunny_2014-2020_xv-2017-minor_scratch-dents_jpeg.rf.2097883a8e1137fdadd17877d9f49779.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,18.75,26.667,0.7031162110473619,409600
67,25,2,"[386, 395, 12.5, 8.784]",109.797,"[[398.125, 402.703, 398.75, 399.324, 395.625, 395.946, 388.125, 394.595, 386.25, 402.027, 390, 403.378, 398.125, 402.703]]",0,25,1,maruti-suzuki-maruti-suzuki-vitara-brezza-2018-1726908562_01_jpeg.rf.20d07518e3a9d1aa40901083d6467f61.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,12.5,8.784,1.4230418943533696,409600
68,26,1,"[366, 460, 37.5, 16.667]",625.0,"[[370.625, 460, 367.5, 463.333, 366.25, 476.667, 372.5, 476.667, 389.375, 473.333, 403.75, 465.556, 400.625, 462.222, 370.625, 460]]",0,26,1,8__6wyhDRjW0n4hDrLWFAQ_jpeg.rf.20d60ec676c1a81a9e056a7fe21aa886.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,37.5,16.667,2.249955000899982,409600
69,27,4,"[40, 161, 311.855, 241.311]",75254.08,"[[39.564, 272.787, 72.145, 286.776, 65.164, 335.738, 72.145, 342.732, 172.218, 367.213, 195.491, 391.694, 232.727, 402.186, 290.909, 353.224, 351.418, 335.738, 342.109, 286.776, 321.164, 269.29, 295.564, 181.858, 281.6, 195.847, 258.327, 164.372, 211.782, 160.874, 72.145, 178.361, 48.873, 213.333, 39.564, 272.787]]",0,27,1,0054_JPEG_jpg.rf.2166dc03c72f9f95c76b1cdeb94290d5.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,311.855,241.311,1.2923364454997908,409600
70,27,4,"[228, 0, 118.691, 202.842]",24075.446,"[[302.545, 202.842, 321.164, 202.842, 330.473, 188.852, 342.109, 195.847, 346.764, 164.372, 311.855, 73.443, 300.218, 3.497, 244.364, 0, 228.073, 101.421, 249.018, 150.383, 302.545, 202.842]]",0,27,1,0054_JPEG_jpg.rf.2166dc03c72f9f95c76b1cdeb94290d5.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,118.691,202.842,0.5851401583498487,409600
71,28,2,"[304, 242, 30, 95.556]",2866.667,"[[316.25, 250, 311.875, 244.444, 304.375, 242.222, 303.75, 250, 307.5, 258.889, 305, 267.778, 318.125, 275.556, 323.75, 285.556, 328.75, 310, 328.125, 315.556, 319.375, 320, 315, 327.778, 313.75, 334.444, 315.625, 337.778, 318.75, 336.667, 323.125, 333.333, 333.75, 314.444, 332.5, 296.667, 316.25, 250]]",0,28,1,9637908-ford-ford_ecosport_2017-2021_ambiente_15l_tdci-2019-minor_dent-dents_jpeg.rf.20e0a27bea83ff4a9c1279f552c84420.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,30.0,95.556,0.31395202813010176,409600
72,29,1,"[343, 269, 28.75, 80]",2300.0,"[[358.125, 348.889, 367.5, 334.444, 371.25, 274.444, 366.875, 268.889, 363.75, 270, 362.5, 278.889, 343.75, 327.778, 342.5, 338.889, 347.5, 347.778, 358.125, 348.889]]",0,29,1,8664253-toyota-toyota_yaris_2018-2021_v-2018-minor_dent-dents_jpeg.rf.218fd963a82a51f35d52ee3a9da0c5a0.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,28.75,80.0,0.359375,409600
73,30,2,"[409, 447, 5, 14.444]",72.222,"[[410.625, 446.667, 408.75, 450, 408.75, 458.889, 412.5, 461.111, 413.75, 456.667, 410.625, 446.667]]",0,30,1,8749775-honda-honda_wr-v_i-vtec_vx-2020-minor_dent-dents_jpeg.rf.210a561dc2438cb092b361685822207c.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,14.444,0.3461644973691498,409600
74,30,2,"[286, 473, 20, 31.111]",622.222,"[[303.125, 477.778, 293.125, 473.333, 288.125, 473.333, 286.25, 476.667, 287.5, 492.222, 294.375, 504.444, 305, 503.333, 306.25, 487.778, 303.125, 477.778]]",0,30,1,8749775-honda-honda_wr-v_i-vtec_vx-2020-minor_dent-dents_jpeg.rf.210a561dc2438cb092b361685822207c.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,20.0,31.111,0.6428594387837099,409600
75,30,1,"[256, 360, 23.75, 78.889]",1873.611,"[[274.375, 364.444, 269.375, 360, 258.125, 364.444, 256.25, 372.222, 263.75, 432.222, 267.5, 438.889, 280, 376.667, 274.375, 364.444]]",0,30,1,8749775-honda-honda_wr-v_i-vtec_vx-2020-minor_dent-dents_jpeg.rf.210a561dc2438cb092b361685822207c.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,23.75,78.889,0.30105591400575493,409600
76,31,6,"[0, 152, 635.058, 296.907]",188553.278,"[[0, 438.763, 44.479, 438.763, 56.834, 422.268, 81.544, 333.196, 111.197, 306.804, 103.784, 260.619, 118.61, 254.021, 190.27, 257.32, 217.452, 323.299, 202.625, 376.082, 202.625, 432.165, 212.51, 448.66, 499.151, 422.268, 523.861, 399.175, 526.332, 382.68, 568.34, 425.567, 635.058, 349.691, 632.587, 303.505, 551.042, 306.804, 350.888, 158.351, 232.278, 164.948, 158.147, 151.753, 81.544, 211.134, 51.892, 201.237, 29.653, 227.629, 0, 234.227, 0, 438.763]]",0,31,1,0112_JPEG_jpg.rf.21ed5c7cff6d3b0ae9533837a0ba4a61.jpg,640,640,2023-11-03T15:39:36+00:00,6,severe-broken,severity-damage,635.058,296.907,2.138912184623468,409600
77,32,2,"[311, 304, 42.5, 25.556]",1086.111,"[[336.875, 313.333, 324.375, 311.111, 316.875, 304.444, 311.25, 307.778, 321.875, 317.778, 344.375, 328.889, 353.75, 330, 350.625, 322.222, 336.875, 313.333]]",0,32,1,9920858-mg-mg_motors_hector_15_hybrid_sharp-2021-minor_scratch-dents_jpeg.rf.21cd4d4e59441730383f6f78c3e35012.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,42.5,25.556,1.6630145562685865,409600
78,32,2,"[345, 313, 55, 35.556]",1955.556,"[[389.375, 328.889, 353.125, 313.333, 345, 314.444, 359.375, 340, 381.875, 348.889, 395, 347.778, 400, 341.111, 389.375, 328.889]]",0,32,1,9920858-mg-mg_motors_hector_15_hybrid_sharp-2021-minor_scratch-dents_jpeg.rf.21cd4d4e59441730383f6f78c3e35012.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,55.0,35.556,1.5468556643041964,409600
79,32,2,"[420, 426, 36.25, 21.111]",765.278,"[[448.125, 437.778, 431.875, 426.667, 428.125, 428.889, 420, 425.556, 420.625, 428.889, 430.625, 435.556, 433.125, 444.444, 435.625, 440, 441.875, 440, 451.875, 446.667, 456.25, 445.556, 451.875, 435.556, 448.125, 437.778]]",0,32,1,9920858-mg-mg_motors_hector_15_hybrid_sharp-2021-minor_scratch-dents_jpeg.rf.21cd4d4e59441730383f6f78c3e35012.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,36.25,21.111,1.717114300601582,409600
80,33,2,"[253, 526, 42.272, 19.245]",813.517,"[[277.997, 527.217, 262.625, 528.112, 254.171, 532.587, 253.402, 545.119, 271.848, 543.776, 295.674, 535.273, 284.914, 525.874, 277.997, 527.217]]",0,33,1,maruti-suzuki-maruti-suzuki-ignis-2020-1711460499_10_jpeg.rf.21ba84e43943a2b39e4598ae2e1e55de.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,42.272,19.245,2.196518576253572,409600
81,33,2,"[313, 408, 12.297, 53.259]",654.941,"[[316.81, 424.28, 313.352, 445.315, 316.81, 461.427, 321.038, 447.552, 325.649, 408.168, 316.81, 424.28]]",0,33,1,maruti-suzuki-maruti-suzuki-ignis-2020-1711460499_10_jpeg.rf.21ba84e43943a2b39e4598ae2e1e55de.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,12.297,53.259,0.23089055370923225,409600
82,33,2,"[314, 378, 6.149, 21.483]",132.089,"[[314.12, 388.923, 316.81, 399.217, 320.269, 377.734, 314.12, 388.923]]",0,33,1,maruti-suzuki-maruti-suzuki-ignis-2020-1711460499_10_jpeg.rf.21ba84e43943a2b39e4598ae2e1e55de.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.149,21.483,0.286226318484383,409600
83,33,2,"[231, 431, 34.971, 10.741]",375.628,"[[254.555, 430.545, 231.498, 430.993, 236.493, 441.287, 247.254, 441.287, 266.468, 440.839, 265.7, 431.441, 254.555, 430.545]]",0,33,1,maruti-suzuki-maruti-suzuki-ignis-2020-1711460499_10_jpeg.rf.21ba84e43943a2b39e4598ae2e1e55de.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,34.971,10.741,3.2558421003630946,409600
84,33,2,"[197, 490, 17.677, 32.671]",577.545,"[[211.13, 522.294, 214.973, 518.713, 208.44, 499.916, 197.296, 489.622, 211.13, 522.294]]",0,33,1,maruti-suzuki-maruti-suzuki-ignis-2020-1711460499_10_jpeg.rf.21ba84e43943a2b39e4598ae2e1e55de.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,17.677,32.671,0.5410608796792262,409600
85,34,2,"[270, 233, 13.75, 24.444]",336.111,"[[278.125, 257.778, 282.5, 250, 283.75, 238.889, 276.875, 233.333, 273.75, 238.889, 270, 256.667, 278.125, 257.778]]",0,34,1,9388402-renault-renault_triber_rxz_amt-2022-minor_scratch-dents_jpeg.rf.226cee8bfc094ce139bca6f7a6870b3a.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,13.75,24.444,0.5625102274586811,409600
86,35,2,"[208, 323, 39.537, 75.876]",2999.896,"[[207.568, 339.794, 214.981, 399.175, 247.104, 339.794, 247.104, 323.299, 229.807, 323.299, 207.568, 339.794]]",0,35,1,0789_JPEG_jpg.rf.21f82eb5202c37f9d7210a3041326d64.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,39.537,75.876,0.5210738573461964,409600
87,36,1,"[299, 398, 13.75, 25.556]",351.389,"[[298.75, 416.667, 299.375, 422.222, 306.25, 423.333, 312.5, 405.556, 311.875, 397.778, 305.625, 400, 298.75, 416.667]]",0,36,1,9271257-renault-renault_scala_2012-2018_rxl-2016-minor_dent-dents_jpeg.rf.22855947ab817ef078f423e3d58bade9.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,13.75,25.556,0.5380341211457191,409600
88,37,2,"[231, 318, 145, 91.111]",13211.111,"[[375.625, 408.889, 376.25, 405.556, 370.625, 397.778, 333.125, 366.667, 238.125, 317.778, 231.25, 318.889, 233.125, 324.444, 249.375, 335.556, 254.375, 335.556, 281.875, 353.333, 293.125, 355.556, 333.125, 377.778, 371.25, 407.778, 375.625, 408.889]]",0,37,1,8507579-mahindra-mahindra_xuv_300_w8-2019-minor_dent-dents_jpeg.rf.236ac53c41ffc4fd7eb8eb1efc9db048.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,145.0,91.111,1.5914653554455553,409600
89,38,2,"[480, 322, 6.25, 6.667]",41.667,"[[480, 325.556, 480.625, 328.889, 486.25, 327.778, 484.375, 322.222, 480, 325.556]]",0,38,1,KyGcCumKRnSBEdQ3uh9dAg_jpeg.rf.22ffa112b4aed610c59425986dd21a87.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.25,6.667,0.9374531273436328,409600
90,39,6,"[301, 148, 338.533, 451.959]",153002.874,"[[640, 280.412, 622.703, 217.732, 573.282, 164.948, 506.564, 148.454, 415.135, 188.041, 318.764, 201.237, 301.467, 217.732, 308.88, 303.505, 375.598, 412.371, 400.309, 435.464, 425.019, 560.825, 454.672, 600.412, 494.208, 600.412, 546.1, 567.423, 602.934, 501.443, 640, 422.268, 640, 280.412]]",0,39,1,0333_JPEG_jpg.rf.21c15c526d3ffcf1ffc69a2e3d797830.jpg,640,640,2023-11-03T15:39:36+00:00,6,severe-broken,severity-damage,338.533,451.959,0.7490347575775679,409600
